date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:09:33	5254/5254	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://slope2.github.io/robots.txt		(from )
16:09:33	3062/3062	---M-Z	200	added ('OK')	text/html	etag:W/%2265942f33-bf6%22	https://slope2.github.io/a/slope/	C:/My%20Web%20Sites/https___slope2.github.io_a_slope_/slope2.github.io/a/slope/index.html	(from )
16:09:33	33179/33179	---M--	200	added ('OK')	image/png	etag:%2265942f33-819b%22	https://slope2.github.io/a/slope/slope.png	C:/My%20Web%20Sites/https___slope2.github.io_a_slope_/slope2.github.io/a/slope/slope.png	(from https://slope2.github.io/a/slope/)
16:09:33	533/533	---M--	200	added ('OK')	image/png	etag:%2265942f33-215%22	https://slope2.github.io/a/slope/TemplateData/icon16.png	C:/My%20Web%20Sites/https___slope2.github.io_a_slope_/slope2.github.io/a/slope/TemplateData/icon16.png	(from https://slope2.github.io/a/slope/)
16:09:33	1438/1438	---M-Z	200	added ('OK')	text/css	etag:W/%2265942f33-59e%22	https://slope2.github.io/a/slope/TemplateData/style.css	C:/My%20Web%20Sites/https___slope2.github.io_a_slope_/slope2.github.io/a/slope/TemplateData/style.css	(from https://slope2.github.io/a/slope/)
16:09:34	3815/3815	---M--	200	added ('OK')	image/png	etag:%2265942f33-ee7%22	https://slope2.github.io/a/slope/TemplateData/unity-logo-dark.png	C:/My%20Web%20Sites/https___slope2.github.io_a_slope_/slope2.github.io/a/slope/TemplateData/unity-logo-dark.png	(from https://slope2.github.io/a/slope/TemplateData/style.css)
16:09:34	999596/999596	---M--	200	added ('OK')	image/jpeg	etag:%2265942f33-f40ac%22	https://slope2.github.io/a/slope/bg.jpg	C:/My%20Web%20Sites/https___slope2.github.io_a_slope_/slope2.github.io/a/slope/bg.jpg	(from https://slope2.github.io/a/slope/)
16:09:34	96/96	---M--	200	added ('OK')	image/png	etag:%2265942f33-60%22	https://slope2.github.io/a/slope/TemplateData/progress-bar-empty-dark.png	C:/My%20Web%20Sites/https___slope2.github.io_a_slope_/slope2.github.io/a/slope/TemplateData/progress-bar-empty-dark.png	(from https://slope2.github.io/a/slope/TemplateData/style.css)
16:09:34	74/74	---M--	200	added ('OK')	image/png	etag:%2265942f33-4a%22	https://slope2.github.io/a/slope/TemplateData/progress-bar-full-dark.png	C:/My%20Web%20Sites/https___slope2.github.io_a_slope_/slope2.github.io/a/slope/TemplateData/progress-bar-full-dark.png	(from https://slope2.github.io/a/slope/TemplateData/style.css)
16:09:34	5481/5481	---M--	200	added ('OK')	image/png	etag:%2265942f33-1569%22	https://slope2.github.io/a/slope/TemplateData/webgl-logo.png	C:/My%20Web%20Sites/https___slope2.github.io_a_slope_/slope2.github.io/a/slope/TemplateData/webgl-logo.png	(from https://slope2.github.io/a/slope/TemplateData/style.css)
16:09:34	2000/2000	---M--	200	added ('OK')	image/png	etag:%2265942f33-7d0%22	https://slope2.github.io/a/slope/TemplateData/fullscreen-button.png	C:/My%20Web%20Sites/https___slope2.github.io_a_slope_/slope2.github.io/a/slope/TemplateData/fullscreen-button.png	(from https://slope2.github.io/a/slope/TemplateData/style.css)
